cnpj_basico,cnpj_ordem,cnpj_dv,matriz_filial,nome_fantasia,situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,nome_cidade_no_exterior,pais,data_inicio_atividade,cnae_principal,cnae_secundario,logradouro_tipo,logradouro_nome,logradouro_numero,logradouro_complemento,logradouro_bairro,logradouro_cep,logradouro_uf,logradouro_cod_municipio,ddd1,telefone1,ddd2,telefone2,ddd_fax,fax,email,situacao_especial,data_situacao_especial
14393155,0001,40,1,,02,20110902,00,,,20110902,8211300,,RUA,ALBERTO DE LUCA,86,,VILA ISA,04689090,SP,7107,11,31010363,11,31010363,11,31010363,silvia@souzacont.com.br,,
38967437,0001,71,1,AMANDA SOLIMANI TEIXEIRA,02,20200925,00,,,20200925,7319002,,RUA,CHUI,167,APT 24,PARAISO,04104051,SP,7107,13,33846207,,,,,AMANDASOLIMANI@GMAIL.COM,,
22813021,0001,69,1,,08,20210607,01,,,20150708,4399199,4120400,RUA,FLORANIA,353,,VILA NAIR,04281080,SP,7107,11,96952154,,,,,CDOMINGUES.CONTABILIDADE@HOTMAIL.COM,,
19269929,0001,49,1,,02,20131118,00,,,20131118,4757100,"4789099,4763601,4789001,4783101",RUA,BARAO DE ITAPETININGA,278,,REPUBLICA,01042000,SP,7107,11,20121550,,,,,ATAFISCO@ATAFISCO.COM.BR,,
10445745,0001,18,1,,04,20210226,63,,,20080912,8299799,,AVENIDA,SANTA MONICA,593,APT   27 S E VG           BLOCO 04,JD SANTA MONICA,05171000,SP,7107,11,37192193,,,11,37192193,contabilstella@uol.com.br,,
23874094,0001,23,1,CANDY BAR,04,20210312,63,,,20151221,4721104,,RUA,COLONIA DA GLORIA,453,APT B 74,VILA MARIANA,04113001,SP,7107,11,34227678,,,,,juniorneder@yahoo.com.br,,
39591625,0001,00,1,TEMPERO SP MARMITAS,08,20220323,01,,,20201028,5620104,5611201,RUA,DR PELAGIO MARQUES,150,CASA  3,VILA MATILDE,03512010,SP,7107,11,38765713,,,,,RONALDO@TERNIASSESSORIA.COM.BR,,
39584190,0001,77,1,CARLAO PB,02,20201027,00,,,20201027,4330404,,RUA,AURIVERDE,343,,VILA INDEPENDENCIA,04222000,SP,7107,11,96242403,,,,,FLEIVESORLANDELLI@HOTMAIL.COM,,
11725429,0001,62,1,FARMACLASS DELIVERY,02,20100226,00,,,20100226,4771701,,RUA,AZEVEDO SOARES,451,,VILA GOMES CARDIM,03322000,SP,7107,11,50833334,11,23628603,11,27223398,CONTATO@NBNCONSULTORIACONTABIL.COM.BR,,
15056731,0001,26,1,,08,20130228,01,,,20120119,4619200,,RUA,ALEXANDRE RIBEIRO,188,,HORTO FLORESTAL,02377030,SP,7107,11,99294983,,,,,ANDERSUD@GMAIL.COM,,
39511106,0001,95,1,,02,20201021,00,,,20201021,4110700,6810201,AVENIDA,BRIG FARIA LIMA,2894,ANDAR 4                   CONJ  43                  SALA  D,JARDIM PAULISTANO,01451902,SP,7107,11,30876688,,,,,LUIZ@NACIONALGLOBAL.COM.BR,,
34550629,0001,27,1,E R Q - SERVICOS COMERCIAIS,02,20190815,00,,,20190815,7319002,,RUA,BALTAZAR NUNES,600,APT   72 TORRE 5,VILA CARMOSINA,08290220,SP,7107,11,74459308,,,,,EMPRESAS@NORTONCONTABILIDADE.COM.BR,,
43639699,0001,47,1,,02,20051103,00,,,19730503,1411801,"1411802,1412601",RUA,RUBINO DE OLIVEIRA,147,,BRAS,03012060,SP,7107,,,,,,,,,
17818927,0001,36,1,ACAMARGO,08,20150204,01,,,20130305,6311900,,AVENIDA,PADRES OLIVETANOS,57,APT   43,VILA ESPERANCA,03648000,SP,7107,11,20418640,11,20412242,11,20412242,antonio_alencar@uol.com.br,,
62218474,0001,61,1,,08,19950331,01,,,19681010,8888888,,AVENIDA,RANGEL PESTANA,1255,,BRAS,03002010,SP,7107,,,,,,,,,
05165088,0001,15,1,,08,20110628,01,,,20020613,8610101,,RUA,SAO JOSE,261,APT   91,SANTO AMARO,04739000,SP,7107,11,55859585,,,,,secretaria@pizzolcontabil.com.br,,
07883013,0001,03,1,BB PRIVATE 5 MULTIMERCADO FICFICP,02,20060313,00,,,20060313,6470101,,PRACA,ALFREDO EGYDIO DE SOUZA ARANHA 100,.,      TORRE OLAVO SETUBAL,PARQUE JABAQUARA,04344902,SP,7107,11,30034828,,,011,55822241,ITAUJUDICIAL@ITAU-UNIBANCO.COM.BR,,
15725517,0001,15,1,,02,20120618,00,,,20120618,4761002,"4761003,4761001",AVENIDA,PIERO TRICCA,23,,JARDIM SANTA FE (ZONA OESTE),05271240,SP,7107,11,67575113,,,,,,,
41522808,0001,16,1,SCP APN CRAVINHOS 09 & AROUCA PARTICIPACOES,02,20201214,00,,,20201214,4110700,,RUA,JACQUES FELIX,35,,VILA NOVA CONCEICAO,04509000,SP,7107,11,29599830,,,,,CONTATO@RIVCONTABILIDADE.COM.BR,,
17514200,0001,65,1,BANCA MENDES,02,20130201,00,,,20130201,4761002,,RUA,GEORGE SMITH,290,,LAPA,05074010,SP,7107,11,39719016,,,,,pm.neto2010@bol.com.br,,
40074657,0001,18,1,NETE ENTREGAS,08,20220304,01,,,20201210,4930201,,RUA,MONTE NEGRO,36,CONJ 1,JARDIM FELICIDADE (ZONA NORTE),02326130,SP,7107,11,51225499,,,,,NETEPEREZ0@GMAIL.COM,,
45461607,0001,07,1,ANA COSTA YOGA,02,20220225,00,,,20220225,8599699,8599604,RUA,MAURO,233,APT 54,SAUDE,04055040,SP,7107,11,40764745,,,,,ANA.COSTA1923@GMAIL.COM,,
30951754,0001,98,1,LC REPRESENTACAO E CONSULTORIA COMERCIAL,02,20180717,00,,,20180717,7319002,8230001,RUA,JOAO ACCIOLI,350,,JARDIM MARINGA,03524000,SP,7107,11,27725016,,,,,LUCIANA.CUNH@YAHOO.COM.BR,,
36424183,0001,10,1,DRYWALL ARTS,02,20200219,00,,,20200219,4330403,"4322301,4330402,4330404",RUA,MATA VIRGEM,529,CONJ,ELDORADO,04476410,SP,7107,11,65917915,,,,,JANDESON360@GMAIL.COM,,
00734353,0001,15,1,,02,20041002,00,,,19950627,8112500,,RUA,CONEGO EUGENIO LEITE,693,,PINHEIROS,05414011,SP,7107,,,,,,,,,
29233021,0001,39,1,,02,20171208,00,,,20171208,8630504,,AVENIDA,DA INVERNADA,450,APT   82,VILA CONGONHAS,04612061,SP,7107,11,38312472,,,,,FINANCEIRO@JSD.COM.BR,,
27998638,0001,10,1,,02,20170620,00,,,20170620,8219999,,AVENIDA,ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA,396,BLOCO mexic;APT 134,JARDIM ESMERALDA,05588000,SP,7107,11,71599004,,,,,lidiamartello@gmail.com,,
69194306,0001,22,1,,08,20070301,01,,,19921209,4634601,"4634602,4634699",RUA,CANTAREIRA,306,R B BOX 45 46,SE,01024000,SP,7107,,,,,,,,,
38488792,0001,68,1,MPS ESTETICA E BELEZA,04,20221202,63,,,20200916,9602501,,RUA,DOS MERCANTEIS,328,,VILA FAZZEONI,05884000,SP,7107,11,67613511,,,,,MARCOSPAULLODESOUZA@GMAIL.COM,,
32736782,0001,18,1,KARLA UNHAS,08,20200910,01,,,20190212,9602501,9602502,RUA,PINTASSILGO,555,,VILA UBERABINHA,04514032,SP,7107,11,55428422,,,,,karlaanakarla71@gmail.com,,
71904478,0001,94,1,CHAVEIRO SABARA,08,20081231,71,,,19930802,4744001,,AVENIDA,NOSSA SRA DO SABARA,1118,,CAMPO GRANDE,04686001,SP,7107,,,,,,,,,
35315669,0001,57,1,,08,20220810,01,,,20191025,4110700,6810201,RUA,CAPITAO SERVIO RODRIGUES CALDAS,309,,VILA DOM PEDRO II,02244040,SP,7107,11,43711751,,,,,SILVANA.SEC@TERRA.COM.BR,,
23226275,0001,43,1,POSTOS FLORA,02,20150908,00,,,20150908,4731800,"4732600,4729602,4520005,4930203",AVENIDA,PRESIDENTE TANCREDO NEVES,126,:  142;,VILA NANCY,04287010,SP,7107,11,40348397,,,,,PUBLICIDADEABC@BOL.COM.BR,,
15625656,0001,77,1,,08,20180201,67,,,20120530,8130300,,TRAVESSA,RUGERO,2a,CASA,SE,01505070,SP,7107,11,85505632,,,,,,,
12228392,0001,20,1,,08,20230117,01,,,20100714,1412602,,RUA,CURRUPIAO,133,,VILA NOVA CURUCA,08032390,SP,7107,11,20350077,,,,,assessoriacontab@uol.com.br,,
16771781,0001,58,1,,08,20130225,01,,,20120829,7319002,,AVENIDA,IPE ROXO,474,,JARDIM JARAGUA (ITAIM PAULISTA),08140200,SP,7107,11,25614022,,,,,,,
45987988,0001,62,1,,02,20220411,00,,,20220411,9512600,4757100,RUA,STA IFIGENIA,211,,SANTA EFIGENIA,01207001,SP,7107,11,99999999,,,,,MARCELA-ACONTEC@BOL.COM.BR,,
48782718,0001,03,1,,08,20081231,71,,,19770525,8888888,,RUA,CORA,75,,CAMBUCI,01552070,SP,7107,,,,,,,,,
33089948,0001,14,1,FC-TECNOSERVICE,02,20190320,00,,,20190320,3321000,"4322302,4321500",ESTRADA,DAS LAGRIMAS,2501,BLOCO 4;APT 22,SAO JOAO CLIMACO,04244000,SP,7107,11,96546653,,,,,fc.tecnoservice@outlook.com,,
07040430,0001,86,1,DG1 INFORMATICA,08,20121129,01,,,20041001,4751201,,RUA,ANTIMO LIBERATI,105,,SITIO COCAIA,04848050,SP,7107,11,56622206,,,,,FASTWAY_BR@YAHOO.COM.BR,,
35397120,0001,59,1,PIZZARIA RUBI,08,20210208,01,,,20191104,5620102,5620104,RUA,PEDRO MEDEIROS,565,CASA 01,JARDIM VILA CARRAO,08340510,SP,7107,11,40464424,,,,,MDA.SERVICOSECONTABILIDADE@GMAIL.COM,,
23755313,0001,55,1,TMVE ESTAMPAS CRIATIVAS,02,20151129,00,,,20151129,1813099,"1340501,4789001,4781400,4789099",AVENIDA,ALZIRO ZARUR,1305,,PARQUE SAVOY CITY,03570000,SP,7107,11,23392651,,,,,isabelcapvalente@gmail.com,,
47437138,0001,16,1,IBANEZ TECHNOLOGY,02,20220805,00,,105,20220805,6209100,"8219999,4751201,6201501,6201502,6204000,9511800,8599603,4321500",RUA,MARIANO MORO,411,CASA  2                   CASA  2,VILA REGINA ( ZONA LESTE),08225060,SP,7107,11,84546069,0000,00000000,,,VICTORVIANA14@GMAIL.COM,,
21921230,0001,63,1,TRANSPORTES 276,02,20150224,00,,,20150224,4921301,"7719599,4923002",RUA,ARACE,289,LETRA: A;,VILA FORMOSA,03362050,SP,7107,11,29110675,,,,,,,
34913256,0001,01,1,ROBERTO GOMES PROFESSOR INDEPENDENTE,02,20190918,00,,,20190918,8599699,,RUA,MANUEL SOEIRO RAMIREZ,74,CASA 2,JARDIM MIMAR,03986010,SP,7107,11,27019580,,,,,leticiamarins10@gmail.com,,
03418914,0001,65,1,VIA EXPRESSA BRASIL,08,20081231,71,,,19990928,4729699,,AVENIDA,CARLOS CALDEIRA FILHO,2205,LOJA 03,VILA PRELL,05730190,SP,7107,,,,,,,,,
43098631,0010,99,2,,08,19971003,01,,,19820416,1330800,,RUA,MARIA MARCOLINA,328,,BRAS,03011000,SP,7107,,,,,,,,,
60417573,0001,47,1,,03,20060519,21,,,19660822,4530701,,RUA,PROF.JOAQUIM O.AZEVEDO,196,,JD.SAO PAULO,02039050,SP,7107,,,,,,,,,
18084234,0001,20,1,SHEILA MODA,08,20180201,67,,,20130509,1531902,,PASSAGEM,ANTONIO REBOUCAS DA SILVA,93,,JARDIM CELIA,08190003,SP,7107,11,25811940,,,,,washingtonluis918@gmail.com,,
40342190,0001,40,1,,02,20210111,00,,,20210111,8211300,"7490199,8291100",RUA,OLIVEIRA PIMENTEL,246,,JARDIM PAULISTA,04504010,SP,7107,11,31298696,,,,,CONTABILIDADE@CONTABILIDADRK.COM.BR,,
38583790,0001,58,1,G.A.S.F.,02,20200920,00,,,20200920,4321500,,RUA,JOSELANDIA,11,,JARDIM BARTIRA,08160020,SP,7107,11,70163217,,,,,AGERVASIO197@GMAIL.COM,,
10316312,0001,62,1,GPF CLIN - SERVICOS ESPECIALIZADOS,04,20181016,63,,,20080822,8121400,"4321500,4322301,8111700,8130300",RUA,DOUTOR DIOGO DE FARIA,1.087,CONJ  805,VILA CLEMENTINO,04037003,SP,7107,11,22720846,,,,,lclcont@terra.com.br,,
45348886,0001,05,1,PATRICIA ALMEIDA,02,20220218,00,,,20220218,8230001,9001906,RUA,LUIS DE OLIVEIRA BULHOES,419,,JARDIM DAYSY,02358030,SP,7107,11,29534317,,,,,PAT.ARTHUR.ALMEIDA@GMAIL.COM,,
10015499,0001,64,1,,02,20221202,00,,,20080624,5611201,"5611204,5611203",RUA,CIPRIANO BARATA,1696,,IPIRANGA,04205001,SP,7107,11,00000001,,,,,BOTEQUIMDOMUSEU@GMAIL.COM,,
47308459,0001,10,1,DAVI NASCIMENTO,02,20220727,00,,,20220727,8219999,,AVENIDA,FRANCESCO MARIA MELANI,50,,JARDIM LUSO,04421180,SP,7107,11,56238906,,,,,DAVINASCI2002@GMAIL.COM,,
02449992,0056,38,2,VIVO,08,20130701,02,,,20060727,6120501,4752100,AVENIDA,ROQUE PETRONI JUNIOR,1464,PREDIO ADMINISTRATIVO,MORUMBI,04707000,SP,7107,11,35497880,11,79837352,11,51052332,ana.fcosta@telefonica.com,,
07011553,0001,99,1,BIJOU BIJOU,08,20130121,01,,,20040908,4789001,,AVENIDA,GIOVANI GRONCHI,5.819,LOJA 364,VILA ANDRADE,05724003,SP,7107,,,,,,,,,
08287556,0002,01,2,,08,20071114,01,,,20061017,4781400,,AVENIDA,PAULISTA,2421,9 ANDAR SALA 01,CERQUEIRA CESAR,01311300,SP,7107,11,33233047,11,33233043,,,aabela@ar.com.br,,
43638600,0001,92,1,,08,20081231,71,,,19730522,8888888,,RUA,MAJ SERTORIO,205,12 ANDAR APTO 1201,VILA BUARQUE,08210040,SP,7107,,,,,,,,,
50243492,0001,14,1,,08,20081231,71,,,19780426,8888888,,RUA,SAMPAIO CORREA,167,,LIMAO,02710080,SP,7107,,,,,,,,,
02786249,0001,08,1,DICORP,04,20181010,63,,,19980901,9602501,,RUA,PROFESSOR JOAO DE OLIVEIRA TORRES,306,,JARDIM ANALIA FRANCO,03337010,SP,7107,,,,,,,,,
04385442,0001,54,1,,08,20120704,01,,,20010330,8630503,"8630501,8630502,8711501,8711503,8711504,8712300,8720401,8720499,8730199",RUA,CATAO,1018,,VILA ROMANA,05049000,SP,7107,,,,,,,,,
16955009,0001,96,1,,08,20180201,67,,,20121003,4723700,"5611203,5620103",RUA,PADRE MIGUEL DE CAMPOS,175,,PARQUE ARTUR ALVIM,03568070,SP,7107,11,27426470,,,,,marco_oliveira71@hotmail.com,,
45251513,0001,03,1,E&W CELL,02,20220211,00,,,20220211,4757100,4930201,RUA,CIPOTUBA,155,,MORRO DO INDIO,05873190,SP,7107,11,60612036,,,,,EWERTONPDA83@GMAIL.COM,,
22208278,0001,91,1,,02,20150408,00,,,20150408,4781400,,RUA,LIRIO DA PAZ,23,,JARDIM FLOR DE MAIO,02363040,SP,7107,11,11111111,,,,,,,
45188004,0001,83,1,G.R.A MODA E SPORT,02,20220207,00,,,20220207,4781400,,RUA,ANTONIO DE NAPOLI,48,,PARADA,02987030,SP,7107,11,25569265,,,,,BIBIEALA@GMAIL.COM,,
73036253,0001,99,1,CONFECCOES DENGUINHO,02,20220627,00,,,19931111,1412601,1412603,RUA,CONDE DE AVILEZ,286,,CIDADE LIDER,08285310,SP,7107,11,29103171,11,29103171,11,29101182,nacionalistacont@terra.com.br,,
10674896,0001,48,1,TERMIPECAS,04,20210226,63,,,20081128,4663000,4530703,RUA,CLOVIS DA CUNHA DE CASTRO,26,,CUPECE,04652230,SP,7107,11,56140444,,,11,56140444,termipecas@hotmail.com,,
03709295,0001,68,1,,08,20061023,01,,,20000228,4729699,,RUA,HERBART,47,R.1 BOX 02,LAPA,05072000,SP,7107,,,,,,,,,
67390302,0001,94,1,,02,20051103,00,,,19911218,9521500,,RUA,VITOR COSTA,60,,JARDIM DA SAUDE,04150060,SP,7107,11,22250039,11,20928988,,,VMELO@FISCONTAU.COM.BR,,
29230498,0001,60,1,CASARAO MORUMBI,08,20181024,01,,,20171207,8230001,"5620102,9329899",RUA,JOAQUIM LOPES,50,,VILA SUZANA,05641050,SP,7107,11,20284403,,,,,LEGAL1@DONCONTABIL.COM.BR,,
46779409,0001,59,1,LEIKA,02,20220614,00,,,20220614,5812302,"5912099,5813100,8219999",AVENIDA,ISRAEL FONSECA,290,,VILA FATIMA,03920000,SP,7107,11,95176224,,,,,BRUNALEIKA@OUTLOOK.COM,,
16697604,0001,79,1,,02,20120727,00,,,20120727,4520001,"4520002,4520003,4520004,4520005,4520006,4520007,4520008,4530703",RUA,CONEGO ARAUJO MARCONDES,56,,DO LIMAO,02550080,SP,7107,11,39217732,,,,,s.e.medeiros@ig.com.br,,
50668946,0001,07,1,,08,20081231,71,,,19790118,9430800,"9493600,9499500",RUA,CAMARGO,34,,BUTANTA,05510050,SP,7107,,,,,,,,,
52439478,0001,16,1,AUTO ELETRICO MARTINS,08,20150209,73,,,19830408,4530701,,ESTRADA,M'BOI MIRIM,4063,,JD DIONIZIO,04905020,SP,7107,,,,,,,,,
45887387,0001,88,1,,08,20110503,01,,,19810707,0159899,,RUA,FREI CANECA,972,ANDAR 6                   CONJ  61                  SALA  A,CONSOLACAO,01307002,SP,7107,19,32430230,,,19,32430230,grotoa@ig.com.br,,
61106365,0003,51,2,,08,20081231,71,,,19920225,4774100,,RUA,BAR DE ITAPETININGA,267,LOJA 03,VILA BUARQUE,01042001,SP,7107,,,,,,,,,
46797451,0001,00,1,,02,20220615,00,,,20220615,8230001,"5912099,8599605,7319002",RUA,ALMIRANTE LOBO,400,,IPIRANGA,04212000,SP,7107,11,95005967,,,,,CASKRK@ARANHA.ART.BR,,
00531721,0001,28,1,,08,20081231,71,,,19950316,4711301,,RUA,DOS CICLAMES,575,,VL BELA,03146010,SP,7107,,,,,,,,,
13047201,0001,96,1,DIAS BHERING PINTURAS E REFORMAS EM GERAL ME,04,20210226,63,,,20101209,4330403,"4330404,4330499,4399103,8121400",RUA,FORTE DE ALCANTARA,294,CASA  02,JARDIM IPORA,04865040,SP,7107,11,98585896,11,87512061,,,diasbhering@hotmail.com,,
50044369,0001,74,1,BARBARA HIRAKI PALOMAS GODOI,02,20230322,00,,105,20230322,7319003,,RUA,CEL JOSE EUSEBIO,95,CASA  13,HIGIEN�POLIS,01239030,SP,7107,71,92453399,0000,00000000,,,BARBARAPALOMAS.HIRAKI@GMAIL.COM,,
04969908,0001,69,1,GCTEC,02,20220124,00,,,20020328,6209100,6399200,RUA,FRANCISCO PESSOA,491,APT   114,VILA ANDRADE,05727230,SP,7107,11,27732781,,,11,29317191,SUPORTE@GCTEC.COM.BR,,
44625314,0001,55,1,,02,20211217,00,,,20211217,4330499,"4321500,4322301",RUA,CATATEUS,24,,JARDIM PIRATININGA,03716050,SP,7107,11,25453404,,,,,HEITOR.MAXIMO@OUTLOOK.COM,,
05634600,0001,25,1,SAO JOSE DIRECAO HIDRAULICA,04,20181016,63,,,20030424,4530704,,AVENIDA,"AFONSO DE SAMPAIO E SOUZA,",3.174,B,PQ. DO CARMO,08270001,SP,7107,11,67855375,,,11,67855375,esplendor2002@hotmail.com,,
33186744,0001,00,1,DHIEGO,04,20220110,63,,,20190329,4930201,,RUA,JOSE VICTORINO PEREIRA,31,,VILA TOLSTOI,03268220,SP,7107,11,84516602,,,,,dhiegodantas256@gmail.com,,
03061057,0001,99,1,FREIOS CAMPO LIMPO,02,20051103,00,,,19990329,4530703,,ESTRADA,DO CAMPO LIMPO,5359,,PIRAJUSSARA,05787000,SP,7107,11,58411949,11,58441042,,,SIMONESGASPAR123@UOL.COM,,
59542175,0001,73,1,,08,20081231,71,,,19881006,4729601,,RUA,ELOIZA,29,,TERCEIRA DIVISAO,04433060,SP,7107,,,,,,,,,
24344300,0001,56,1,,08,20201113,01,,,20160309,6630400,6463800,AVENIDA,BRIGADEIRO FARIA LIMA,2601,ANDAR 6,JARDIM PAULISTANO,01452000,SP,7107,11,43693522,,,,,,,
34973715,0001,42,1,CAMILA MOURA,02,20190924,00,,,20190924,8599699,8219999,RUA,RAUL POMPEIA,1100,APT 31;EDIF MARCIO,VILA POMPEIA,05025011,SP,7107,11,76668434,,,,,camilamours@gmail.com,,
20028738,0001,74,1,SAREGI,08,20150422,01,,,20140405,4781400,,RUA,JACINTO CABRAL,12,CASA,PARQUE PAULISTANO,08080280,SP,7107,11,25855769,,,,,RENAN-RENAN@HOTMAIL.COM,,
09160293,0001,49,1,MB ENGENHARIA SPE 068,02,20071029,00,,,20071029,4120400,4110700,RUA,DR RUBENS GOMES BUENO,691,CONJ  162/163/164         BLOCO B                   COND  17007 NACOES,VARZEA DE BAIXO,04730903,SP,7107,11,22200000,11,22200001,11,31279200,ERBE.CONTROLADORIA@ERBEINCORPORADORA.COM.BR,,
28840327,0001,90,1,BINOMETAL,02,20171011,00,,,20171011,4743100,"4744001,4744005",RUA,NICOLINO LEO,20,,JARDIM SAO MANOEL,05871330,SP,7107,11,58334496,,,,,GENESIOBINO@BOL.COM.BR,,
03889489,0001,92,1,ALPHA SIGNS,04,20180911,63,,,20000615,5912001,,RUA,CAPITAO FIRMINO,84,FUNDOS,LAUZANE PAULISTA,02442030,SP,7107,11,39324954,,,,,parafiscal@sgmconsultores.com.br,,
32448627,0001,04,1,PADARIA BALEIA,04,20220110,63,,,20190115,4721102,1091101,RUA,PARVATI,505,,JARDIM SOUZA,04918160,SP,7107,11,60847971,,,,,ibs.aguiar@gmail.com,,
40335121,0001,09,1,NOYAMA INC,08,20210122,01,,,20210111,7722500,9001906,AVENIDA,DOUTOR BENEDITO ESTEVAM DOS SANTOS,137,,VILA MARIA ALTA,02136000,SP,7107,11,56511500,,,,,LUCASPINHAL2009@HOTMAIL.COM,,
96288675,0001,57,1,,02,20051103,00,,,19930310,8211300,,RUA,OSCAR GOMES CARDIM,161,ANDAR 1,VILA CORDEIRO,04580040,SP,7107,11,50334866,,,11,55320410,jose.freitas@madepar.com.br,,
28009519,0001,50,1,,08,20221110,01,,,20170621,2539002,,RUA,CURUCA,248,,VILA MARIA BAIXA,02120000,SP,7107,11,40357719,,,,,CONTATOJEJ@HOTMAIL.COM,,
33307559,0001,18,1,SIMONCLEAN,04,20220110,63,,,20190409,9700500,,RUA,ISABEL DIAS,178,ANDAR 2;SALA 6,MOOCA,03119030,SP,7107,11,82590147,,,,,simoncleanposobras@gmail.com,,
17480879,0002,08,2,PRIVATECH SOLUCOES EM SERVICOS,02,20220615,00,,,20220615,8121400,"3811400,4330499,5811500,5819100,5911199,5912099,5913800,7020400,7319099,8111700,8130300,8219999",RUA,CARLOS ISIDORO AMODEO,19,,PARQUE DOS PRINCIPES,05396040,SP,7107,11,80318741,,,,,PRIVATECH@OUTLOOK.COM.BR,,
49114794,0001,03,1,RESILIENCE ADMINISTRACAO DE NEGOCIOS,02,20230109,00,,105,20230109,6822600,"8111700,8291100,6821802",AVENIDA,SANTO ANTONIO DO RIACHO,167,,JARDIM PENHA,03757020,SP,7107,11,97961870,,,,,CRIS_VINY@HOTMAIL.COM,,
50610328,0001,06,1,,08,20081231,71,,,19811231,8888888,,ALAMEDA,JAUAPERI,976,CONJUNTO 91,INDIANOPOLIS,04523908,SP,7107,,,,,,,,,
01990433,0004,47,2,,08,20090924,01,,,19970716,8593700,,RUA,NOSSA SENHORA DA LAPA,69,1 ANDAR,LAPA,05072000,SP,7107,,,,,,,,,
63072953,0001,85,1,,08,19780502,01,,,19710401,8888888,,AVENIDA,BOSCHETTI,987,,VL GUSTAVO,08210040,SP,7107,,,,,,,,,
52824653,0001,99,1,MERCADINHO JARDIM LIBANO,08,19841228,01,,,19830909,8888888,,RUA,FRANCISCO SAVER ORLANDI,285,,JARDIM LIBANO,08210040,SP,7107,,,,,,,,,
42071615,0001,59,1,,02,20210525,00,,105,20210525,4530703,4930202,  RUA,PESTANA,420,,VILA GUACA,02433070,SP,7107,5511,97428312,0000,00000000,,,BOGUIE@HOTMAIL.COM,,
66866443,0001,78,1,,02,19990828,00,,,19920110,8112500,,RUA,DOS ESTUDANTES,74,,LIBERDADE,01505000,SP,7107,,,,,,,,,
22014371,0001,65,1,,02,20220919,00,,,20150310,1412601,4781400,RUA,CATOLANDIA,539,,JARDIM MARACANA,02839000,SP,7107,11,38517099,,,,,LIBRA.CONT@UOL.COM.BR,,
13927258,0001,80,1,,08,20130831,01,,,20110705,7319002,,RUA,VALE DA MACIEIRA,06,CASA 01,JARDIM MIRIAM,04417010,SP,7107,11,91945630,,,,,alanfrancodesouza@yahoo.com.br,,
11058478,0001,99,1,,04,20210226,63,,,20090817,4789003,,AVENIDA,DOS TAJURAS,236,,CIDADE JARDIM,05670000,SP,7107,11,38192899,,,,,contmoura@terra.com.br,,
49889657,0001,40,1,YAMAJI TRANSPORTES,02,20230310,00,,,20230310,4930201,4930202,RUA,PRES FELIX PAIVA,272,,JARDIM JARAGUA,05265050,SP,7107,11,65743639,,,,,EVISONYAMAJI@ICLOUD.COM,,
48577159,0001,08,1,NIRCE DALLA VECCHIA NADDAF FEIRANTE,08,19940914,01,,,19770120,4781400,,AVENIDA,MARIA ESTELA,257,,JD MARIA ESTELA,04180010,SP,7107,,,,,,,,,
46840539,0001,50,1,JN CABELEIREIROS,02,20220620,00,,,20220620,9602501,,LARGO,TREZE DE MAIO,262,LOJA  13,SANTO AMARO,04751000,SP,7107,11,60703465,,,,,OLIVERVE@BOL.COM.BR,,
47791889,0001,36,1,SENSACAO FAST FOOD,02,20220831,00,,,20220831,5611203,,AVENIDA,MARIA LUIZA AMERICANO,2437,,CIDADE LIDER,08280190,SP,7107,11,85905053,,,,,QUALQUERCONTA123321@OUTLOOK.COM,,
19587745,0001,27,1,ADR PLUS SERVICE,08,20181113,01,,,20140124,4930201,"5320202,8211300",RUA,MARIA FIGUEIREDO,369,APT   71,PARAISO,04002002,SP,7107,11,29516575,11,29516575,11,29516575,jaimeitamaraty@terra.com.br,,
12460691,0001,95,1,CURSINO PRODUCOES,02,20220217,00,,,20100831,5911199,"7319002,8211300,9001901",RUA,JOAO PASSALAQUA,170,APT   211,BELA VISTA,01326020,SP,7107,11,64739497,,,,,CANTORFERNANDOCURSINO@HOTMAIL.COM,,
00019351,0001,44,1,,08,20081231,71,,,19940616,0311601,0312401,RUA,VOLUNTARIOS DA PATRIA,645,,SANTANA,02011000,SP,7107,,,,,,,,,
04938660,0001,79,1,,02,20051103,00,,,20020225,5611201,,AVENIDA,INTERLAGOS,2255,LOJA/ARCO 169,JARDIM UMUARAMA,04661200,SP,7107,11,36413317,11,35893317,11,36413317,SOLMAR@SOLMARCONTABIL.COM.BR,,
21031553,0001,81,1,A CASA DO BOLO,08,20170328,01,,,20140913,1091102,"4721102,4723700,1094500",RUA,ROBERIO DIAS,28,,VILA EMA,03283020,SP,7107,11,21548267,,,,,lucia.271175@gmail.com,,
48761951,0001,00,1,,08,20081231,71,,,19770310,8888888,,RUA,CEL FERREIRA LEAL,97,,VL UNIVERSITARIA,08210040,SP,7107,,,,,,,,,
37514081,0001,58,1,SCHWANKE REVESTIMENTOS ATERMICO PARA PI,08,20210809,01,,,20200624,4744099,"2330399,4744004,2391503,4330405,4789005",AVENIDA,SALVADOR JORGE VELHO,601,CONJ 03,PARQUE SAO RAFAEL,08310480,SP,7107,11,96322561,,,,,SCHWANKEREVESTIMENTOS@GMAIL.COM,,
